"_raw",host,index,source,sourcetype,time
"{""stats"": {""key"": ""node.ifs.cache.l2.data.prefetch.hit"", ""error"": null, ""devid"": 3, ""error_code"": null, ""value"": 0.0, ""time"": 1469067512}, ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:18:36""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.cache.l2.data.prefetch.hit&devid=all","emc:isilon:rest","21-07-2016 12:18:36"
"{""stats"": {""key"": ""node.ifs.cache.l2.data.prefetch.hit"", ""error"": null, ""devid"": 2, ""error_code"": null, ""value"": 0.0, ""time"": 1469067511}, ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:18:36""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.cache.l2.data.prefetch.hit&devid=all","emc:isilon:rest","21-07-2016 12:18:36"
"{""stats"": {""key"": ""node.ifs.cache.l2.data.prefetch.hit"", ""error"": null, ""devid"": 1, ""error_code"": null, ""value"": 0.0, ""time"": 1469067511}, ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:18:36""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.cache.l2.data.prefetch.hit&devid=all","emc:isilon:rest","21-07-2016 12:18:36"
"{""stats"": {""time"": 1469067512, ""error"": null, ""value"": 10, ""key"": ""cluster.cpu.sys.max"", ""devid"": 0, ""error_code"": null}, ""timestamp"": ""2016-07-21 12:18:36"", ""node"": ""1.2.246.130"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=cluster.cpu.sys.max","emc:isilon:rest","21-07-2016 12:18:36"
"{""timestamp"": ""2016-07-21 12:18:36"", ""node"": ""1.2.246.130"", ""namespace"": ""statistics"", ""stats"": {""time"": 1469067512, ""key"": ""node.ifs.cache.l2.data.read.hit"", ""devid"": 3, ""error"": null, ""value"": 2057830.4, ""error_code"": null}}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.cache.l2.data.read.hit&devid=all","emc:isilon:rest","21-07-2016 12:18:36"
"{""timestamp"": ""2016-07-21 12:18:36"", ""node"": ""1.2.246.130"", ""namespace"": ""statistics"", ""stats"": {""time"": 1469067511, ""key"": ""node.ifs.cache.l2.data.read.hit"", ""devid"": 2, ""error"": null, ""value"": 2151219.2, ""error_code"": null}}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.cache.l2.data.read.hit&devid=all","emc:isilon:rest","21-07-2016 12:18:36"
"{""timestamp"": ""2016-07-21 12:18:36"", ""node"": ""1.2.246.130"", ""namespace"": ""statistics"", ""stats"": {""time"": 1469067511, ""key"": ""node.ifs.cache.l2.data.read.hit"", ""devid"": 1, ""error"": null, ""value"": 2206924.8, ""error_code"": null}}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.cache.l2.data.read.hit&devid=all","emc:isilon:rest","21-07-2016 12:18:36"
"{""node"": ""1.2.246.130"", ""stats"": {""error"": null, ""key"": ""ifs.bytes.out.rate"", ""devid"": 0, ""value"": 12794528.4, ""error_code"": null, ""time"": 1469067512}, ""timestamp"": ""2016-07-21 12:18:36"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=ifs.bytes.out.rate","emc:isilon:rest","21-07-2016 12:18:36"
"{""stats"": {""value"": 0.0, ""time"": 1469067506, ""error_code"": null, ""error"": null, ""key"": ""node.ifs.heat.link.total"", ""devid"": 3}, ""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:18:37"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.ifs.heat.link.total&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
"{""stats"": {""value"": 0.0, ""time"": 1469067513, ""error_code"": null, ""error"": null, ""key"": ""node.ifs.heat.link.total"", ""devid"": 2}, ""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:18:37"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.ifs.heat.link.total&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
"{""stats"": {""value"": 0.0, ""time"": 1469067510, ""error_code"": null, ""error"": null, ""key"": ""node.ifs.heat.link.total"", ""devid"": 1}, ""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:18:37"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.ifs.heat.link.total&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:18:37"", ""node"": ""1.2.246.130"", ""stats"": {""devid"": 3, ""value"": 1388969984, ""error_code"": null, ""time"": 1469067514, ""key"": ""node.memory.used"", ""error"": null}}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.memory.used&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:18:37"", ""node"": ""1.2.246.130"", ""stats"": {""devid"": 2, ""value"": 1374502912, ""error_code"": null, ""time"": 1469067513, ""key"": ""node.memory.used"", ""error"": null}}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.memory.used&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:18:37"", ""node"": ""1.2.246.130"", ""stats"": {""devid"": 1, ""value"": 1388343296, ""error_code"": null, ""time"": 1469067511, ""key"": ""node.memory.used"", ""error"": null}}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.memory.used&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
"{""stats"": {""time"": 1469067510, ""error_code"": null, ""devid"": 3, ""value"": 189282.4, ""error"": null, ""key"": ""node.net.ext.bytes.out.rate""}, ""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:18:37"", ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.net.ext.bytes.out.rate&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
"{""stats"": {""time"": 1469067510, ""error_code"": null, ""devid"": 2, ""value"": 57604.4, ""error"": null, ""key"": ""node.net.ext.bytes.out.rate""}, ""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:18:37"", ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.net.ext.bytes.out.rate&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
"{""stats"": {""time"": 1469067513, ""error_code"": null, ""devid"": 1, ""value"": 4511.0, ""error"": null, ""key"": ""node.net.ext.bytes.out.rate""}, ""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:18:37"", ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.net.ext.bytes.out.rate&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
"{""timestamp"": ""2016-07-21 12:18:37"", ""node"": ""1.2.246.130"", ""stats"": {""devid"": 0, ""error"": null, ""time"": 1469067514, ""key"": ""cluster.protostats.cifs.total"", ""error_code"": null, ""value"": []}, ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=cluster.protostats.cifs.total","emc:isilon:rest","21-07-2016 12:18:37"
"{""node"": ""1.2.246.130"", ""namespace"": ""statistics"", ""stats"": {""devid"": 3, ""error"": null, ""key"": ""node.ifs.heat.unlink.total"", ""time"": 1469067507, ""error_code"": null, ""value"": 0.4}, ""timestamp"": ""2016-07-21 12:18:37""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.heat.unlink.total&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
"{""node"": ""1.2.246.130"", ""namespace"": ""statistics"", ""stats"": {""devid"": 2, ""error"": null, ""key"": ""node.ifs.heat.unlink.total"", ""time"": 1469067506, ""error_code"": null, ""value"": 2.5}, ""timestamp"": ""2016-07-21 12:18:37""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.heat.unlink.total&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
"{""node"": ""1.2.246.130"", ""namespace"": ""statistics"", ""stats"": {""devid"": 1, ""error"": null, ""key"": ""node.ifs.heat.unlink.total"", ""time"": 1469067513, ""error_code"": null, ""value"": 0.7}, ""timestamp"": ""2016-07-21 12:18:37""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.heat.unlink.total&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
"{""timestamp"": ""2016-07-21 12:18:37"", ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""stats"": {""devid"": 3, ""value"": 10, ""error_code"": null, ""time"": 1469067509, ""error"": null, ""key"": ""node.cpu.sys.max""}}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.cpu.sys.max&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
"{""timestamp"": ""2016-07-21 12:18:37"", ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""stats"": {""devid"": 2, ""value"": 19, ""error_code"": null, ""time"": 1469067513, ""error"": null, ""key"": ""node.cpu.sys.max""}}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.cpu.sys.max&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
"{""timestamp"": ""2016-07-21 12:18:37"", ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""stats"": {""devid"": 1, ""value"": 10, ""error_code"": null, ""time"": 1469067511, ""error"": null, ""key"": ""node.cpu.sys.max""}}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.cpu.sys.max&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
"{""stats"": {""value"": 0, ""devid"": 3, ""error"": null, ""key"": ""node.clientstats.active.nfs4"", ""time"": 1469067510, ""error_code"": null}, ""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:18:37"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.active.nfs4&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
"{""stats"": {""value"": 0, ""devid"": 2, ""error"": null, ""key"": ""node.clientstats.active.nfs4"", ""time"": 1469067513, ""error_code"": null}, ""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:18:37"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.active.nfs4&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
"{""stats"": {""value"": 0, ""devid"": 1, ""error"": null, ""key"": ""node.clientstats.active.nfs4"", ""time"": 1469067512, ""error_code"": null}, ""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:18:37"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.active.nfs4&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
"{""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:18:37"", ""stats"": {""error"": null, ""key"": ""cluster.net.ext.bytes.in.rate"", ""devid"": 0, ""error_code"": null, ""value"": 115994.2, ""time"": 1469067514}}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=cluster.net.ext.bytes.in.rate","emc:isilon:rest","21-07-2016 12:18:37"
"{""stats"": {""value"": 5.7, ""error_code"": null, ""key"": ""node.ifs.heat.contended.total"", ""devid"": 3, ""time"": 1469067510, ""error"": null}, ""timestamp"": ""2016-07-21 12:18:37"", ""node"": ""1.2.246.130"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.heat.contended.total&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
"{""stats"": {""value"": 7.2, ""error_code"": null, ""key"": ""node.ifs.heat.contended.total"", ""devid"": 2, ""time"": 1469067509, ""error"": null}, ""timestamp"": ""2016-07-21 12:18:37"", ""node"": ""1.2.246.130"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.heat.contended.total&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
"{""stats"": {""value"": 2.1, ""error_code"": null, ""key"": ""node.ifs.heat.contended.total"", ""devid"": 1, ""time"": 1469067514, ""error"": null}, ""timestamp"": ""2016-07-21 12:18:37"", ""node"": ""1.2.246.130"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.heat.contended.total&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
"{""timestamp"": ""2016-07-21 12:18:37"", ""node"": ""1.2.247.40"", ""namespace"": ""statistics"", ""stats"": {""devid"": 3, ""value"": 0, ""error_code"": null, ""error"": null, ""time"": 1469067513, ""key"": ""node.clientstats.connected.ftp""}}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.connected.ftp&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
"{""timestamp"": ""2016-07-21 12:18:37"", ""node"": ""1.2.247.40"", ""namespace"": ""statistics"", ""stats"": {""devid"": 2, ""value"": 0, ""error_code"": null, ""error"": null, ""time"": 1469067514, ""key"": ""node.clientstats.connected.ftp""}}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.connected.ftp&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
"{""timestamp"": ""2016-07-21 12:18:37"", ""node"": ""1.2.247.40"", ""namespace"": ""statistics"", ""stats"": {""devid"": 1, ""value"": 0, ""error_code"": null, ""error"": null, ""time"": 1469067513, ""key"": ""node.clientstats.connected.ftp""}}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.connected.ftp&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
"{""stats"": {""time"": 1469067512, ""value"": 0, ""error_code"": null, ""key"": ""node.clientstats.active.nfs4"", ""devid"": 3, ""error"": null}, ""timestamp"": ""2016-07-21 12:18:37"", ""node"": ""1.2.246.130"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.clientstats.active.nfs4&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
"{""stats"": {""time"": 1469067510, ""value"": 0, ""error_code"": null, ""key"": ""node.clientstats.active.nfs4"", ""devid"": 2, ""error"": null}, ""timestamp"": ""2016-07-21 12:18:37"", ""node"": ""1.2.246.130"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.clientstats.active.nfs4&devid=all","emc:isilon:rest","21-07-2016 12:18:37"
